Year,Month,Day,Hour,Minute,Temperature,Dew Point,GHI,Wind Speed,Relative Humidity,region,EL
2013,1,1,2,30,-4.3,-4.3,0,1.8,100,FAR_WEST,1403.601093
2013,1,1,3,30,-4.6,-4.6,0,1.9,100,FAR_WEST,1395.131213
2013,1,1,4,30,-5,-5,0,1.7,100,FAR_WEST,1395.593012
2013,1,1,5,30,-5.1,-5.1,0,1.5,99.99,FAR_WEST,1401.239529
2013,1,1,6,30,-4.6,-5.4,0,1.5,93.86,FAR_WEST,1419.560417
2013,1,1,7,30,-2.8,-5.7,51,1.7,80.39,FAR_WEST,1444.433493
2013,1,1,8,30,0.3,-5.9,242,1.8,63.09,FAR_WEST,1463.206806
2013,1,1,9,30,3.3,-7.2,424,1.5,46.05,FAR_WEST,1474.815213
2013,1,1,10,30,5.2,-8.7,562,1.4,35.95,FAR_WEST,1500.768852
2013,1,1,11,30,6.3,-9.5,639,1.2,31.2,FAR_WEST,1507.661157
2013,1,1,12,30,7,-10.2,651,1.1,28.12,FAR_WEST,1489.895193
2013,1,1,13,30,7.4,-10.9,594,1.3,26.06,FAR_WEST,1467.307813
2013,1,1,14,30,7.3,-11.3,287,1.6,25.4,FAR_WEST,1439.349313
2013,1,1,15,30,6.1,-11.5,250,1.2,26.98,FAR_WEST,1419.860015
2013,1,1,16,30,3.9,-10.3,109,0.9,34.74,FAR_WEST,1410.824129
2013,1,1,17,30,1.9,-11.2,0,1.1,37.11,FAR_WEST,1424.6404
2013,1,1,18,30,0.8,-11.5,0,1.4,39.24,FAR_WEST,1467.512563
2013,1,1,19,30,0.2,-11.6,0,1.7,40.73,FAR_WEST,1544.072595
2013,1,1,20,30,0.1,-11.6,0,1.9,40.89,FAR_WEST,1566.788855
2013,1,1,21,30,0,-11.6,0,2,41.18,FAR_WEST,1573.592468
2013,1,1,22,30,-0.3,-11.7,0,1.9,42.02,FAR_WEST,1564.555601
2013,1,1,23,30,-1.3,-11.8,0,1.7,44.85,FAR_WEST,1535.739226
2013,1,2,0,30,-2.4,-11.9,0,1.7,47.98,FAR_WEST,1502.46674
2013,1,2,1,30,-3.1,-12.1,0,1.8,49.9,FAR_WEST,1519.485083
2013,1,2,2,30,-3.5,-12.2,0,1.9,51.05,FAR_WEST,1515.975295
2013,1,2,3,30,-3.8,-12.3,0,2.1,51.86,FAR_WEST,1520.944067
2013,1,2,4,30,-4.1,-12.4,0,2.2,52.36,FAR_WEST,1535.459617
2013,1,2,5,30,-4.2,-12.6,0,2.2,52.07,FAR_WEST,1550.403337
2013,1,2,6,30,-3.8,-12.7,0,2.3,50.01,FAR_WEST,1598.176558
2013,1,2,7,30,-1.8,-12.7,51,3,43.13,FAR_WEST,1664.677651
2013,1,2,8,30,1.5,-12.5,242,3.5,34.65,FAR_WEST,1723.360938
2013,1,2,9,30,4.6,-11.9,425,3.2,29.12,FAR_WEST,1722.573091
2013,1,2,10,30,6.7,-11.7,563,2.5,25.58,FAR_WEST,1716.584605
2013,1,2,11,30,8.1,-11.3,642,1.8,23.89,FAR_WEST,1699.667992
2013,1,2,12,30,9,-10.9,654,1.4,23.24,FAR_WEST,1656.093432
2013,1,2,13,30,9.5,-10.7,598,1.3,22.89,FAR_WEST,1600.972704
2013,1,2,14,30,9.3,-10.7,479,1.4,23.24,FAR_WEST,1569.019758
2013,1,2,15,30,7.8,-10.8,309,1.3,25.57,FAR_WEST,1536.708611
2013,1,2,16,30,4.6,-9.5,113,1.2,35.16,FAR_WEST,1519.105376
2013,1,2,17,30,2.2,-11,0,1.6,36.88,FAR_WEST,1516.503621
2013,1,2,18,30,1.2,-11.9,0,2,37.03,FAR_WEST,1535.41241
2013,1,2,19,30,0.6,-12.4,0,2.4,37.22,FAR_WEST,1622.100984
2013,1,2,20,30,-0.1,-12.3,0,2.6,39.49,FAR_WEST,1649.483995
2013,1,2,21,30,-0.8,-11.7,0,2.7,43.63,FAR_WEST,1659.020939
2013,1,2,22,30,-1.5,-10.9,0,2.7,48.77,FAR_WEST,1655.258475
2013,1,2,23,30,-2.2,-10.3,0,2.8,54,FAR_WEST,1621.494269
2013,1,3,0,30,-2.6,-9.9,0,3.1,57.3,FAR_WEST,1582.02934
2013,1,3,1,30,-2.8,-9.7,0,3.6,59.03,FAR_WEST,1580.642498
2013,1,3,2,30,-2.7,-9.6,0,4.2,58.84,FAR_WEST,1565.629803
2013,1,3,3,30,-2.5,-9.7,0,4.5,57.82,FAR_WEST,1564.750211
2013,1,3,4,30,-2.2,-9.6,0,4.8,57.03,FAR_WEST,1576.282469
2013,1,3,5,30,-2,-8.9,0,5,59.1,FAR_WEST,1580.41764
2013,1,3,6,30,-1.6,-8.1,0,5.4,61.07,FAR_WEST,1621.679814
2013,1,3,7,30,-0.9,-7.2,15,6.2,62.4,FAR_WEST,1680.816472
2013,1,3,8,30,0.1,-5.8,25,6.7,64.38,FAR_WEST,1722.127739
2013,1,3,9,30,0.7,-4.5,69,7,68.23,FAR_WEST,1769.523491
2013,1,3,10,30,1,-3.9,97,7.1,69.83,FAR_WEST,1730.453811
2013,1,3,11,30,1.3,-3.9,223,7.1,68.42,FAR_WEST,1742.36163
2013,1,3,12,30,1.6,-4,74,6.8,66.16,FAR_WEST,1739.736317
2013,1,3,13,30,1.7,-4.2,27,6.5,64.83,FAR_WEST,1717.541841
2013,1,3,14,30,1.5,-4.3,149,6,65.37,FAR_WEST,1723.633549
2013,1,3,15,30,0.8,-4.3,75,5.3,68.79,FAR_WEST,1711.537381
2013,1,3,16,30,-0.3,-4.3,23,4.5,74.67,FAR_WEST,1708.857958
2013,1,3,17,30,-1.3,-4.2,0,4.2,80.58,FAR_WEST,1725.728899
2013,1,3,18,30,-1.9,-4.3,0,4.2,83.86,FAR_WEST,1752.964543
2013,1,3,19,30,-2.3,-4.5,0,4.3,84.96,FAR_WEST,1797.555973
2013,1,3,20,30,-2.6,-4.8,0,4.2,84.98,FAR_WEST,1793.386486
2013,1,3,21,30,-2.8,-5,0,4.2,84.89,FAR_WEST,1787.979495
2013,1,3,22,30,-3,-5.1,0,4,85.25,FAR_WEST,1747.198325
2013,1,3,23,30,-3.2,-5.2,0,3.8,85.77,FAR_WEST,1684.446096
2013,1,4,0,30,-3.4,-5.3,0,3.7,86.7,FAR_WEST,1646.06411
2013,1,4,1,30,-3.5,-5.3,0,3.4,87.07,FAR_WEST,1625.320463
2013,1,4,2,30,-3.6,-5.4,0,3.1,87.37,FAR_WEST,1606.702866
2013,1,4,3,30,-3.5,-5.4,0,3,86.62,FAR_WEST,1604.814628
2013,1,4,4,30,-3.5,-5.4,0,2.8,86.63,FAR_WEST,1601.437554
2013,1,4,5,30,-3.5,-5.4,0,2.7,86.57,FAR_WEST,1610.095566
2013,1,4,6,30,-3.4,-5.4,0,2.7,85.81,FAR_WEST,1650.876051
2013,1,4,7,30,-2.5,-5.3,8,3.1,80.91,FAR_WEST,1699.862551
2013,1,4,8,30,-1.3,-5,28,3.1,75.68,FAR_WEST,1739.185486
2013,1,4,9,30,-0.4,-5.1,116,2.7,70.53,FAR_WEST,1745.134387
2013,1,4,10,30,0.3,-5.1,317,2.2,67.13,FAR_WEST,1742.838154
2013,1,4,11,30,0.9,-5.1,383,1.7,64.39,FAR_WEST,1731.376565
2013,1,4,12,30,1.6,-4.9,282,1.2,61.81,FAR_WEST,1735.716437
2013,1,4,13,30,2.1,-5,226,0.7,59.34,FAR_WEST,1714.499391
2013,1,4,14,30,2.2,-5.1,111,0.7,58.47,FAR_WEST,1721.042869
2013,1,4,15,30,1.7,-5.2,97,1,60.31,FAR_WEST,1720.622962
2013,1,4,16,30,0.1,-5.5,42,0.8,65.83,FAR_WEST,1723.282223
2013,1,4,17,30,-1.5,-6.1,0,0.6,71.06,FAR_WEST,1738.773995
2013,1,4,18,30,-2.4,-6.2,0,0.6,75.26,FAR_WEST,1739.005182
2013,1,4,19,30,-3.2,-6.2,0,0.7,79.91,FAR_WEST,1771.047408
2013,1,4,20,30,-4.1,-6.2,0,0.9,85.54,FAR_WEST,1763.786255
2013,1,4,21,30,-4.8,-6.1,0,1.1,90.28,FAR_WEST,1747.623096
2013,1,4,22,30,-5.3,-6.1,0,1.2,93.98,FAR_WEST,1722.400605
2013,1,4,23,30,-5.6,-6.1,0,1.2,96.57,FAR_WEST,1681.317136
2013,1,5,0,30,-5.7,-6,0,1.2,97.85,FAR_WEST,1639.93705
2013,1,5,1,30,-5.7,-5.9,0,1.2,98.49,FAR_WEST,1566.012147
2013,1,5,2,30,-5.6,-5.8,0,1.1,98.59,FAR_WEST,1557.022503
2013,1,5,3,30,-5.5,-5.7,0,1,98.72,FAR_WEST,1553.424607
2013,1,5,4,30,-5.3,-5.6,0,0.9,97.77,FAR_WEST,1553.911453
2013,1,5,5,30,-5.2,-5.6,0,0.9,97.16,FAR_WEST,1564.868159
2013,1,5,6,30,-5,-5.6,0,1,95.27,FAR_WEST,1590.345196
2013,1,5,7,30,-3.9,-5.6,49,1.2,87.67,FAR_WEST,1616.953495
2013,1,5,8,30,-1.7,-5.1,240,1.6,77.77,FAR_WEST,1647.327113
2013,1,5,9,30,0.9,-4.7,90,2.2,66.34,FAR_WEST,1649.37996
2013,1,5,10,30,3.1,-4.8,126,2.6,56.31,FAR_WEST,1633.998931
2013,1,5,11,30,4.9,-5.4,134,3,47.12,FAR_WEST,1612.045958
2013,1,5,12,30,6.3,-6.5,189,3.2,39.55,FAR_WEST,1578.818497
2013,1,5,13,30,7,-7.5,213,3.3,34.74,FAR_WEST,1531.241913
2013,1,5,14,30,7,-8.5,273,3.1,32.25,FAR_WEST,1489.836494
2013,1,5,15,30,5.1,-9,326,2.1,35.23,FAR_WEST,1449.230044
2013,1,5,16,30,2.1,-8.1,125,1.4,46.71,FAR_WEST,1421.323208
2013,1,5,17,30,0.5,-11.1,0,1.4,41.36,FAR_WEST,1411.56265
2013,1,5,18,30,0,-12,0,1.3,39.91,FAR_WEST,1430.229308
2013,1,5,19,30,-0.4,-12.7,0,1.2,38.97,FAR_WEST,1503.504551
2013,1,5,20,30,-0.9,-13.2,0,1.2,38.69,FAR_WEST,1542.189866
2013,1,5,21,30,-1.5,-13.6,0,1.1,39.4,FAR_WEST,1558.327132
2013,1,5,22,30,-2,-13.7,0,1.1,40.51,FAR_WEST,1563.211871
2013,1,5,23,30,-2.4,-13.6,0,1,41.82,FAR_WEST,1552.437621
2013,1,6,0,30,-2.6,-13.6,0,1,42.62,FAR_WEST,1535.41721
2013,1,6,1,30,-3,-13.5,0,1,44.13,FAR_WEST,1525.517329
2013,1,6,2,30,-3.5,-13.3,0,1.1,46.79,FAR_WEST,1521.322943
2013,1,6,3,30,-4.1,-12.9,0,1.2,50.35,FAR_WEST,1521.032955
2013,1,6,4,30,-4.5,-12.6,0,1.3,53.25,FAR_WEST,1530.907986
2013,1,6,5,30,-4.8,-12.2,0,1.4,56,FAR_WEST,1545.101277
2013,1,6,6,30,-4.5,-11.9,0,1.8,56.31,FAR_WEST,1567.499616
2013,1,6,7,30,-2.7,-11.4,51,2.7,51.4,FAR_WEST,1589.194164
2013,1,6,8,30,0.2,-10.4,99,3.5,44.77,FAR_WEST,1623.366545
2013,1,6,9,30,3.3,-9.7,223,3.9,38.09,FAR_WEST,1635.710443
2013,1,6,10,30,5.8,-9.3,574,4.2,33.02,FAR_WEST,1611.488778
2013,1,6,11,30,7.6,-9.2,469,4.3,29.22,FAR_WEST,1570.927253
2013,1,6,12,30,8.5,-9.3,663,4.3,27.44,FAR_WEST,1525.988284
2013,1,6,13,30,8.9,-9.2,609,4.4,26.74,FAR_WEST,1487.724968
2013,1,6,14,30,8.6,-9.1,488,4,27.58,FAR_WEST,1470.216491
2013,1,6,15,30,6.2,-8.2,220,2.7,34.78,FAR_WEST,1448.31427
2013,1,6,16,30,3,-7,79,1.9,47.97,FAR_WEST,1423.26383
2013,1,6,17,30,1.8,-8.1,0,2.2,47.86,FAR_WEST,1415.855953
2013,1,6,18,30,1.8,-8.3,0,2.8,47.23,FAR_WEST,1418.921898
2013,1,6,19,30,1.9,-8.4,0,3.5,46.52,FAR_WEST,1497.462542
2013,1,6,20,30,1.6,-8.4,0,3.8,47.43,FAR_WEST,1540.713297
2013,1,6,21,30,1.2,-8.3,0,3.9,49.04,FAR_WEST,1556.3831
2013,1,6,22,30,0.9,-8.3,0,4.1,50.28,FAR_WEST,1554.223956
2013,1,6,23,30,0.7,-8.2,0,4.2,51.19,FAR_WEST,1519.730664
2013,1,7,0,30,0.5,-8.1,0,4.2,52.41,FAR_WEST,1492.87273
2013,1,7,1,30,0.4,-8,0,4.3,53.18,FAR_WEST,1470.635869
2013,1,7,2,30,0.5,-7.9,0,4.6,53.23,FAR_WEST,1466.713261
2013,1,7,3,30,0.5,-7.8,0,4.7,53.89,FAR_WEST,1471.786733
2013,1,7,4,30,0.4,-7.6,0,4.6,54.93,FAR_WEST,1487.986816
2013,1,7,5,30,0.3,-7.5,0,4.6,55.86,FAR_WEST,1505.54114
2013,1,7,6,30,0.3,-7.4,0,4.8,56.25,FAR_WEST,1553.078718
2013,1,7,7,30,1.5,-7.3,19,5.1,51.92,FAR_WEST,1633.965834
2013,1,7,8,30,4.1,-6.9,121,5.3,44.46,FAR_WEST,1686.894197
2013,1,7,9,30,7.1,-6,417,5.1,38.69,FAR_WEST,1677.932222
2013,1,7,10,30,9.5,-4.3,560,4.5,37.49,FAR_WEST,1665.228773
2013,1,7,11,30,11.3,-2.8,637,3.7,37.25,FAR_WEST,1644.870384
2013,1,7,12,30,12.5,-2.2,652,2.9,36.07,FAR_WEST,1606.51087
2013,1,7,13,30,13.1,-2.2,598,2.3,34.64,FAR_WEST,1561.189693
2013,1,7,14,30,13,-2.4,479,1.9,34.17,FAR_WEST,1534.476467
2013,1,7,15,30,11.1,-2.4,312,1.5,38.71,FAR_WEST,1519.876048
2013,1,7,16,30,8.2,-0.9,63,1.6,52.64,FAR_WEST,1516.280952
2013,1,7,17,30,6.9,-1.7,0,2.7,54.27,FAR_WEST,1518.185511
2013,1,7,18,30,6.4,-1.5,0,3.8,56.83,FAR_WEST,1536.159837
2013,1,7,19,30,5.4,-1.7,0,4.4,60.34,FAR_WEST,1619.528769
2013,1,7,20,30,4.3,-2.3,0,4.3,62.33,FAR_WEST,1634.704903
2013,1,7,21,30,3.5,-3.1,0,4.1,61.85,FAR_WEST,1632.960473
2013,1,7,22,30,3.1,-3.8,0,3.8,60.57,FAR_WEST,1614.507744
2013,1,7,23,30,2.8,-4,0,3.7,60.7,FAR_WEST,1563.270333
2013,1,8,0,30,2.4,-4,0,3.7,62.49,FAR_WEST,1515.28567
2013,1,8,1,30,2.1,-4,0,3.8,64.04,FAR_WEST,1494.966585
2013,1,8,2,30,1.9,-4,0,3.6,65.16,FAR_WEST,1481.818647
2013,1,8,3,30,1.7,-3.9,0,3.4,66.19,FAR_WEST,1486.334873
2013,1,8,4,30,1.5,-4,0,3.2,66.86,FAR_WEST,1498.80866
2013,1,8,5,30,1.1,-4.1,0,2.8,68.23,FAR_WEST,1523.983761
2013,1,8,6,30,1.1,-4.2,0,2.6,67.52,FAR_WEST,1574.291152
2013,1,8,7,30,2.5,-4.3,19,3.1,60.79,FAR_WEST,1642.118148
2013,1,8,8,30,5,-4.1,75,3.4,51.96,FAR_WEST,1681.26187
2013,1,8,9,30,7.7,-3.2,233,3,45.86,FAR_WEST,1648.159735
2013,1,8,10,30,9.9,-2.4,535,2.4,42.21,FAR_WEST,1645.498482
2013,1,8,11,30,11.5,-1.9,612,2.4,39.27,FAR_WEST,1646.546591
2013,1,8,12,30,12.6,-2.1,630,3.1,35.88,FAR_WEST,1628.928579
2013,1,8,13,30,13.1,-2.9,579,3.5,32.85,FAR_WEST,1608.033838
2013,1,8,14,30,13.1,-4.1,474,3.6,29.94,FAR_WEST,1585.517191
2013,1,8,15,30,11.5,-5.6,311,2.6,29.78,FAR_WEST,1569.931316
2013,1,8,16,30,8,-4.5,121,1.7,40.84,FAR_WEST,1571.183266
2013,1,8,17,30,5.4,-6.8,0,1.9,40.9,FAR_WEST,1522.761924
2013,1,8,18,30,4.3,-8.8,0,2.2,38.1,FAR_WEST,1491.017055
2013,1,8,19,30,3.3,-9.9,0,2.4,37.47,FAR_WEST,1592.52926
2013,1,8,20,30,2.6,-10.2,0,2.7,38.29,FAR_WEST,1618.662381
2013,1,8,21,30,2,-9.9,0,3,40.85,FAR_WEST,1622.019963
2013,1,8,22,30,1.2,-9.4,0,3.1,45.14,FAR_WEST,1596.083829
2013,1,8,23,30,0.5,-8.9,0,3,49.31,FAR_WEST,1535.607825
2013,1,9,0,30,0,-8.4,0,2.9,53.15,FAR_WEST,1481.05425
2013,1,9,1,30,-0.4,-7.6,0,2.7,58.45,FAR_WEST,1452.726391
2013,1,9,2,30,-0.8,-6.6,0,2.5,64.72,FAR_WEST,1442.862853
2013,1,9,3,30,-1.2,-5.9,0,2.3,70.3,FAR_WEST,1440.048902
2013,1,9,4,30,-1.5,-5.7,0,2.3,73.28,FAR_WEST,1442.904092
2013,1,9,5,30,-1.6,-5.7,0,2.5,73.53,FAR_WEST,1449.398554
2013,1,9,6,30,-0.9,-5.9,0,2.9,69.13,FAR_WEST,1491.873806
2013,1,9,7,30,1.4,-5.8,26,3.9,58.66,FAR_WEST,1575.619876
2013,1,9,8,30,4.8,-5.3,228,4.7,47.85,FAR_WEST,1627.278073
2013,1,9,9,30,8.4,-3.8,408,5.1,42.08,FAR_WEST,1614.671187
2013,1,9,10,30,11.3,-1.4,547,5.3,41.21,FAR_WEST,1627.972642
2013,1,9,11,30,13.2,-0.4,474,5.3,39.14,FAR_WEST,1651.511379
2013,1,9,12,30,14.3,-0.3,477,5.4,36.7,FAR_WEST,1670.809701
2013,1,9,13,30,14.8,-1,588,5.3,33.84,FAR_WEST,1665.32891
2013,1,9,14,30,14.5,-2.3,410,4.9,31.33,FAR_WEST,1670.835728
2013,1,9,15,30,12.5,-3.8,298,3.2,31.83,FAR_WEST,1657.222705
2013,1,9,16,30,9.1,-3.6,121,1.7,40.69,FAR_WEST,1670.216886
2013,1,9,17,30,6.9,-5.2,0,1.4,41.94,FAR_WEST,1688.576423
2013,1,9,18,30,6,-6,0,1.3,41.85,FAR_WEST,1687.781293
2013,1,9,19,30,5.3,-6.5,0,1.1,42.35,FAR_WEST,1689.697347
2013,1,9,20,30,4.9,-6.6,0,0.9,43.12,FAR_WEST,1669.849148
2013,1,9,21,30,4.5,-6.5,0,0.8,44.66,FAR_WEST,1653.578878
2013,1,9,22,30,3.3,-6.3,0,1.1,49.51,FAR_WEST,1617.890975
2013,1,9,23,30,2,-5.9,0,1.4,55.95,FAR_WEST,1555.156821
2013,1,10,0,30,1.2,-5.7,0,1.4,60.09,FAR_WEST,1494.9259
2013,1,10,1,30,0.7,-6,0,1.3,60.99,FAR_WEST,1456.041636
2013,1,10,2,30,0.2,-6.5,0,1.2,60.62,FAR_WEST,1440.032963
2013,1,10,3,30,-0.1,-7.1,0,1.1,59.26,FAR_WEST,1433.199116
2013,1,10,4,30,-0.2,-7.5,0,1,57.76,FAR_WEST,1437.541872
2013,1,10,5,30,0,-7.8,0,0.8,55.8,FAR_WEST,1451.380316
2013,1,10,6,30,0.4,-7.9,0,0.6,53.75,FAR_WEST,1496.599525
2013,1,10,7,30,1.9,-7.8,50,0.8,48.78,FAR_WEST,1572.626532
2013,1,10,8,30,4,-7.1,241,1.4,44.3,FAR_WEST,1616.790675
2013,1,10,9,30,6.6,-6.6,302,2.1,38.49,FAR_WEST,1588.272487
2013,1,10,10,30,9.7,-6.2,564,2.8,32.03,FAR_WEST,1561.452423
2013,1,10,11,30,12.1,-5.9,491,3.5,27.95,FAR_WEST,1541.123691
2013,1,10,12,30,13.7,-5,504,4.2,26.98,FAR_WEST,1521.526218
2013,1,10,13,30,14.9,-3.9,312,4.5,27,FAR_WEST,1493.627598
2013,1,10,14,30,15.2,-3.4,465,4,27.59,FAR_WEST,1481.947243
2013,1,10,15,30,13.6,-3.1,310,2.3,31.28,FAR_WEST,1461.173256
2013,1,10,16,30,10.4,-1.9,84,1.3,42.32,FAR_WEST,1453.213097
2013,1,10,17,30,8,-3.6,0,1.7,43.75,FAR_WEST,1454.429008
2013,1,10,18,30,6.7,-4.2,0,2,45.86,FAR_WEST,1458.593139
2013,1,10,19,30,5.8,-4.6,0,2.3,47.04,FAR_WEST,1518.210149
2013,1,10,20,30,5.7,-5.1,0,2.5,45.65,FAR_WEST,1540.858212
2013,1,10,21,30,5.7,-5.6,0,2.8,44.12,FAR_WEST,1550.613261
2013,1,10,22,30,5.4,-6,0,2.9,43.69,FAR_WEST,1529.331228
2013,1,10,23,30,5.2,-6.1,0,3.1,43.84,FAR_WEST,1489.028263
2013,1,11,0,30,5.1,-6,0,3.2,44.4,FAR_WEST,1449.00311
2013,1,11,1,30,5.1,-5.8,0,3.2,45.17,FAR_WEST,1418.348313
2013,1,11,2,30,5.2,-5.6,0,3.1,45.6,FAR_WEST,1408.423673
2013,1,11,3,30,5.4,-5.4,0,3.1,45.51,FAR_WEST,1403.606262
2013,1,11,4,30,5.6,-5.1,0,3.3,46.04,FAR_WEST,1404.286082
2013,1,11,5,30,5.6,-4,0,3.8,50.17,FAR_WEST,1417.694793
2013,1,11,6,30,6,-2.2,0,4.5,55.65,FAR_WEST,1464.819928
2013,1,11,7,30,7.2,-0.5,24,5.7,58.2,FAR_WEST,1544.229773
2013,1,11,8,30,8.1,0,89,7.3,56.71,FAR_WEST,1583.893542
2013,1,11,9,30,8.1,-1.1,410,8.1,52.28,FAR_WEST,1556.833849
2013,1,11,10,30,8,-4,348,8.1,42.57,FAR_WEST,1539.871122
2013,1,11,11,30,8,-6.8,647,7.9,34.3,FAR_WEST,1513.395901
2013,1,11,12,30,8.3,-8.8,669,7.7,28.77,FAR_WEST,1486.548293
2013,1,11,13,30,8.6,-10,617,7.4,25.7,FAR_WEST,1462.058962
2013,1,11,14,30,8.6,-10.8,501,6.9,24.18,FAR_WEST,1457.877309
2013,1,11,15,30,7.8,-11.5,173,5.7,24.12,FAR_WEST,1440.945083
2013,1,11,16,30,5.3,-11.8,64,3.9,27.86,FAR_WEST,1432.019966
2013,1,11,17,30,2.7,-11.7,0,2.7,33.91,FAR_WEST,1431.433391
2013,1,11,18,30,1.6,-12,0,2.6,35.69,FAR_WEST,1433.626611
2013,1,11,19,30,0.7,-12.2,0,2.3,37.5,FAR_WEST,1477.941451
2013,1,11,20,30,-0.4,-12.3,0,2,40.14,FAR_WEST,1479.019272
2013,1,11,21,30,-1.4,-12.5,0,1.8,42.44,FAR_WEST,1475.876423
2013,1,11,22,30,-2.1,-12.8,0,1.7,43.72,FAR_WEST,1468.479312
2013,1,11,23,30,-2.7,-13.1,0,1.6,44.53,FAR_WEST,1442.889443
2013,1,12,0,30,-3.2,-13.5,0,1.6,44.86,FAR_WEST,1408.63847
2013,1,12,1,30,-3.5,-13.9,0,1.5,44.49,FAR_WEST,1383.400166
2013,1,12,2,30,-3.8,-14.2,0,1.4,44.22,FAR_WEST,1369.634442
2013,1,12,3,30,-4,-14.5,0,1.4,43.75,FAR_WEST,1375.046074
2013,1,12,4,30,-4.1,-14.8,0,1.3,43.06,FAR_WEST,1385.245844
2013,1,12,5,30,-4.2,-15.1,0,1.2,42.34,FAR_WEST,1401.097704
2013,1,12,6,30,-3.8,-15.3,0,1.3,40.43,FAR_WEST,1428.635805
2013,1,12,7,30,-1.8,-15.1,28,2.3,35.53,FAR_WEST,1463.238537
2013,1,12,8,30,1.1,-15.7,248,3.8,27.34,FAR_WEST,1505.09309
2013,1,12,9,30,3.2,-16.2,438,4.6,22.55,FAR_WEST,1526.626893
2013,1,12,10,30,4.4,-16,584,5.1,21.17,FAR_WEST,1547.185988
2013,1,12,11,30,5.2,-16.1,668,5.8,19.72,FAR_WEST,1538.077686
2013,1,12,12,30,5.7,-16.7,686,6.4,18.23,FAR_WEST,1517.837894
2013,1,12,13,30,5.8,-17.1,633,6.7,17.51,FAR_WEST,1479.092826
2013,1,12,14,30,5.3,-17.3,349,6.7,17.79,FAR_WEST,1452.287032
2013,1,12,15,30,4.3,-17.4,110,6,18.91,FAR_WEST,1431.185694
2013,1,12,16,30,2.2,-17.3,40,4.4,22.14,FAR_WEST,1415.836916
2013,1,12,17,30,0.4,-16.6,0,3.4,26.68,FAR_WEST,1408.646106
2013,1,12,18,30,-0.5,-16.7,0,3.6,28.15,FAR_WEST,1429.460028
2013,1,12,19,30,-1.8,-17.1,0,3.4,30.05,FAR_WEST,1500.091778
2013,1,12,20,30,-3.3,-17.1,0,2.9,33.49,FAR_WEST,1527.964739
2013,1,12,21,30,-4.4,-17.2,0,2.4,36.05,FAR_WEST,1547.919173
2013,1,12,22,30,-5.1,-17.3,0,2.1,37.65,FAR_WEST,1546.508273
2013,1,12,23,30,-5.6,-17.4,0,1.8,39.05,FAR_WEST,1537.690573
2013,1,13,0,30,-5.9,-17.2,0,1.5,40.45,FAR_WEST,1522.12117
2013,1,13,1,30,-5.9,-17,0,1.3,41.27,FAR_WEST,1520.007883
2013,1,13,2,30,-5.8,-16.6,0,1.2,42.14,FAR_WEST,1515.586238
2013,1,13,3,30,-5.5,-16.2,0,1,42.58,FAR_WEST,1522.873705
2013,1,13,4,30,-5.3,-15.8,0,0.9,43.31,FAR_WEST,1534.004822
2013,1,13,5,30,-5.6,-15.5,0,0.9,45.72,FAR_WEST,1546.899753
2013,1,13,6,30,-5.4,-15.2,0,1.4,46.17,FAR_WEST,1574.442559
2013,1,13,7,30,-3.5,-14.8,54,2.3,41.24,FAR_WEST,1595.047095
2013,1,13,8,30,-0.7,-15,254,2.7,33.1,FAR_WEST,1628.074909
2013,1,13,9,30,1.5,-17,446,2.5,23.76,FAR_WEST,1646.435937
2013,1,13,10,30,2.7,-18.1,593,2.4,19.97,FAR_WEST,1644.304862
2013,1,13,11,30,3.6,-18.4,679,2.4,18.18,FAR_WEST,1617.001268
2013,1,13,12,30,4.1,-18.5,688,2.2,17.48,FAR_WEST,1583.640585
2013,1,13,13,30,4.4,-18.4,636,1.9,17.3,FAR_WEST,1556.556549
2013,1,13,14,30,4.4,-18.2,519,1.6,17.59,FAR_WEST,1524.708673
2013,1,13,15,30,3.3,-17.9,349,1,19.37,FAR_WEST,1495.550041
2013,1,13,16,30,0.8,-14.9,147,0.9,29.8,FAR_WEST,1478.848947
2013,1,13,17,30,-1.4,-16.7,0,1.3,30.22,FAR_WEST,1479.347653
2013,1,13,18,30,-2.6,-17.1,0,1.5,31.88,FAR_WEST,1516.760882
2013,1,13,19,30,-3.3,-17.2,0,1.7,33.21,FAR_WEST,1615.32625
2013,1,13,20,30,-3.7,-17.2,0,2,34.29,FAR_WEST,1667.283889
2013,1,13,21,30,-3.9,-16.9,0,2.4,35.69,FAR_WEST,1693.63934
2013,1,13,22,30,-4.1,-16.3,0,3.1,38.2,FAR_WEST,1692.672497
2013,1,13,23,30,-4.5,-15.3,0,3.8,42.62,FAR_WEST,1658.399735
2013,1,14,0,30,-4.8,-14.3,0,4.2,47.39,FAR_WEST,1622.1278
2013,1,14,1,30,-5.1,-13.5,0,4.3,51.9,FAR_WEST,1595.149327
2013,1,14,2,30,-5.2,-12.7,0,4.3,55.45,FAR_WEST,1590.304971
2013,1,14,3,30,-5.3,-12.1,0,4.2,58.99,FAR_WEST,1587.891206
2013,1,14,4,30,-5.4,-11.5,0,4,62.11,FAR_WEST,1586.14887
2013,1,14,5,30,-5.5,-11.1,0,3.8,64.69,FAR_WEST,1606.547188
2013,1,14,6,30,-5.1,-10.8,0,4,64.18,FAR_WEST,1671.913176
2013,1,14,7,30,-3.5,-10.6,51,4.5,57.82,FAR_WEST,1764.732261
