Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Dew Point,Wind Speed,GHI,region,EL
2012,11,19,13,30,24.1,27.91,4.4,4.3,639,WEST,953.2312603
2012,11,19,14,30,24.1,25.67,3.2,4.7,548,WEST,954.6600663
2012,11,19,15,30,23.5,25.03,2.4,4.3,398,WEST,961.7740179
2012,11,19,16,30,20.8,29.18,2.2,2.9,211,WEST,965.9917361
2012,11,19,17,30,17.1,42.02,4.1,1.8,17,WEST,961.5674367
2012,11,19,18,30,14.8,44.95,3,1.8,0,WEST,965.9283524
2012,11,19,19,30,13.7,45.08,2,1.7,0,WEST,1018.535922
2012,11,19,20,30,12.7,45.33,1.2,1.6,0,WEST,1004.833766
2012,11,19,21,30,12,45.19,0.5,1.5,0,WEST,984.4778643
2012,11,19,22,30,11.3,45.3,-0.1,1.5,0,WEST,950.7676209
2012,11,19,23,30,10.7,45.26,-0.7,1.6,0,WEST,884.6764881
2012,11,20,0,30,9.7,46.86,-1.1,1.7,0,WEST,816.14156
2012,11,20,1,30,8.7,48.77,-1.5,1.8,0,WEST,770.1678029
2012,11,20,2,30,7.9,49.88,-1.9,2,0,WEST,752.1440454
2012,11,20,3,30,7.1,51.1,-2.3,2.1,0,WEST,747.4308811
2012,11,20,4,30,6.5,52.21,-2.6,2,0,WEST,747.6351285
2012,11,20,5,30,5.9,54.01,-2.7,1.9,0,WEST,757.6438482
2012,11,20,6,30,5.5,55.71,-2.7,1.8,0,WEST,801.1676482
2012,11,20,7,30,6.8,51.47,-2.5,2.2,6,WEST,896.5240377
2012,11,20,8,30,9.8,44.01,-1.9,2.8,147,WEST,934.2140943
2012,11,20,9,30,13.2,36.39,-1.4,2.5,311,WEST,940.6567936
2012,11,20,10,30,17.4,30.48,-0.1,1.7,443,WEST,952.440161
2012,11,20,11,30,21.3,23.49,-0.4,1.1,653,WEST,964.7890455
2012,11,20,12,30,23.1,18.61,-2.1,0.5,688,WEST,972.7666372
2012,11,20,13,30,23.7,17.29,-2.6,0.4,658,WEST,984.0292017
2012,11,20,14,30,23.7,16.77,-3,0.2,562,WEST,995.0743428
2012,11,20,15,30,23,17.2,-3.2,0.2,410,WEST,1002.900634
2012,11,20,16,30,21,22.62,-1.2,0.6,218,WEST,1021.6655
2012,11,20,17,30,18,34.92,2.3,1.1,22,WEST,1018.062779
2012,11,20,18,30,15.3,34.59,-0.2,1.4,0,WEST,1006.800311
2012,11,20,19,30,13.3,40.47,0.1,1.5,0,WEST,1039.941658
2012,11,20,20,30,11.9,44.34,0.1,1.6,0,WEST,1014.425747
2012,11,20,21,30,10.9,46.81,0,1.6,0,WEST,984.577421
2012,11,20,22,30,10.2,48.4,-0.2,1.6,0,WEST,938.7694488
2012,11,20,23,30,9.6,49.73,-0.4,1.6,0,WEST,878.2234989
2012,11,21,0,30,9.1,51.27,-0.4,1.6,0,WEST,820.60039
2012,11,21,1,30,8.4,53.62,-0.5,1.5,0,WEST,785.9742332
2012,11,21,2,30,7.9,55.43,-0.5,1.4,0,WEST,769.6872228
2012,11,21,3,30,8,57.66,0.2,1.3,0,WEST,762.6833329
2012,11,21,4,30,8.5,62.83,1.8,1.3,0,WEST,763.241454
2012,11,21,5,30,8.8,71.68,4,1.3,0,WEST,774.3559729
2012,11,21,6,30,9,82.27,6.1,1.5,0,WEST,817.3005097
2012,11,21,7,30,10.6,85.92,8.3,2.1,0,WEST,892.0886625
2012,11,21,8,30,13.3,81.78,10.3,3.2,134,WEST,934.92512
2012,11,21,9,30,16,75.6,11.7,4.2,278,WEST,959.0423044
2012,11,21,10,30,18.1,71.26,12.8,5,385,WEST,970.1223299
2012,11,21,11,30,19.6,66.73,13.2,5.3,598,WEST,974.4883248
2012,11,21,12,30,21,59.85,12.9,5.3,635,WEST,971.5352729
2012,11,21,13,30,21.9,54.17,12.2,5,440,WEST,964.6407287
2012,11,21,14,30,22,51.73,11.6,4.5,81,WEST,971.0497302
2012,11,21,15,30,21.4,52.66,11.3,3.9,166,WEST,973.7963136
2012,11,21,16,30,20,57.19,11.3,3.1,131,WEST,977.1306914
2012,11,21,17,30,18.3,63.03,11.1,2.8,16,WEST,970.0331244
2012,11,21,18,30,17.4,65.46,10.9,3.1,0,WEST,972.7070236
2012,11,21,19,30,17,66.33,10.7,3.5,0,WEST,1007.049906
2012,11,21,20,30,16.4,67.76,10.4,3.7,0,WEST,986.9393926
2012,11,21,21,30,15.9,68.45,10.1,3.9,0,WEST,964.7553129
2012,11,21,22,30,15.3,69.33,9.7,4.1,0,WEST,938.4306208
2012,11,21,23,30,14.7,70.02,9.3,4,0,WEST,890.286292
2012,11,22,0,30,13.9,71.84,8.9,3.7,0,WEST,834.66023
2012,11,22,1,30,13.1,74.43,8.7,3.5,0,WEST,790.2117894
2012,11,22,2,30,12.6,76.42,8.6,3.6,0,WEST,760.2919257
2012,11,22,3,30,12.1,79.37,8.6,3.6,0,WEST,748.3800656
2012,11,22,4,30,11.8,82.01,8.8,3.5,0,WEST,738.8335749
2012,11,22,5,30,11.5,85.04,9.1,3.2,0,WEST,737.8420429
2012,11,22,6,30,11.1,88.71,9.3,2.8,0,WEST,753.7403596
2012,11,22,7,30,11.6,86.98,9.5,3.1,0,WEST,784.2569232
2012,11,22,8,30,13.4,78.41,9.7,3.6,123,WEST,822.8509546
2012,11,22,9,30,16.1,66.64,9.9,3.7,338,WEST,878.9337538
2012,11,22,10,30,19.5,54.97,10.2,3.7,492,WEST,927.9651943
2012,11,22,11,30,22.5,45.62,10.2,3.6,595,WEST,957.7871075
2012,11,22,12,30,24.5,38.8,9.6,3.5,641,WEST,967.298819
2012,11,22,13,30,25.6,34.46,8.8,3.4,615,WEST,943.5781378
2012,11,22,14,30,26,31.66,7.9,3.3,526,WEST,923.3139517
2012,11,22,15,30,25.5,30.93,7.1,2.8,382,WEST,913.1648989
2012,11,22,16,30,22.9,37.43,7.6,1.7,200,WEST,904.4534345
2012,11,22,17,30,19.6,50.54,9.1,1.2,26,WEST,892.2372603
2012,11,22,18,30,18,48.31,6.9,1.3,0,WEST,886.09219
2012,11,22,19,30,17.2,47.71,6,1.2,0,WEST,912.4519447
2012,11,22,20,30,16.2,47.08,4.9,1.2,0,WEST,900.3259556
2012,11,22,21,30,14.9,46.97,3.7,1.3,0,WEST,885.1063072
2012,11,22,22,30,13.2,47.66,2.3,2,0,WEST,867.2735673
2012,11,22,23,30,12,46.62,0.9,3.1,0,WEST,833.9663705
2012,11,23,0,30,10.9,45.93,-0.3,4.1,0,WEST,792.3807
2012,11,23,1,30,9.8,49.85,-0.2,4.5,0,WEST,755.6606342
2012,11,23,2,30,8.9,55.2,0.4,4.6,0,WEST,734.6405113
2012,11,23,3,30,8.3,58.33,0.6,4.8,0,WEST,724.9236461
2012,11,23,4,30,7.7,59.27,0.3,4.9,0,WEST,722.9607958
2012,11,23,5,30,7.1,58.52,-0.5,4.9,0,WEST,727.8989652
2012,11,23,6,30,6.5,57.35,-1.3,4.9,0,WEST,748.9292214
2012,11,23,7,30,6.6,53.97,-2.1,5.1,0,WEST,784.5242295
2012,11,23,8,30,8.1,46.95,-2.6,6.2,174,WEST,811.4089913
2012,11,23,9,30,10.3,36.43,-4,7.4,364,WEST,845.9707367
2012,11,23,10,30,12.2,27.79,-5.9,7.3,519,WEST,883.3258114
2012,11,23,11,30,13.7,23.75,-6.7,6.8,622,WEST,899.8863983
2012,11,23,12,30,14.8,22.29,-6.6,6.2,660,WEST,900.0545356
2012,11,23,13,30,15.5,22.03,-6.1,5.6,632,WEST,887.8612928
2012,11,23,14,30,15.6,22.72,-5.6,5.2,539,WEST,873.5333201
2012,11,23,15,30,15,24.15,-5.3,4.7,391,WEST,863.5130366
2012,11,23,16,30,13.2,27.06,-5.4,3.5,206,WEST,858.3314914
2012,11,23,17,30,10.3,35.57,-4.3,2.3,27,WEST,858.767453
2012,11,23,18,30,8.3,42.16,-3.8,2,0,WEST,891.4382305
2012,11,23,19,30,7.5,42.41,-4.5,2.1,0,WEST,945.2621497
2012,11,23,20,30,6.5,43.96,-4.9,2.1,0,WEST,943.020923
2012,11,23,21,30,5.6,46.04,-5.1,1.9,0,WEST,939.6202396
2012,11,23,22,30,4.8,48.51,-5.2,1.6,0,WEST,921.7597776
2012,11,23,23,30,4.1,50.93,-5.2,1.4,0,WEST,895.3474896
2012,11,24,0,30,3.5,52.87,-5.2,1.2,0,WEST,862.75849
2012,11,24,1,30,3.2,53.28,-5.4,1.1,0,WEST,847.7060628
2012,11,24,2,30,3,52.97,-5.7,1,0,WEST,836.6224331
2012,11,24,3,30,2.8,52.55,-6,1,0,WEST,838.2650822
2012,11,24,4,30,2.4,53.12,-6.2,1,0,WEST,849.1251434
2012,11,24,5,30,1.9,54.63,-6.3,1.1,0,WEST,866.7674522
2012,11,24,6,30,1.5,55.87,-6.4,1.2,0,WEST,889.7258614
2012,11,24,7,30,2.8,50.54,-6.5,1.8,0,WEST,922.5158001
2012,11,24,8,30,5.7,41.95,-6.2,2.7,175,WEST,961.5212405
2012,11,24,9,30,9.2,32.57,-6.4,3.5,368,WEST,988.9376681
2012,11,24,10,30,12.4,24.96,-7.1,4.1,525,WEST,989.244526
2012,11,24,11,30,14.5,23.59,-6.1,4.1,629,WEST,966.3934652
2012,11,24,12,30,16.1,23.65,-4.7,4.1,669,WEST,938.2504789
2012,11,24,13,30,17.2,24,-3.6,4.1,641,WEST,910.5784104
2012,11,24,14,30,17.8,24.59,-2.7,4.2,547,WEST,886.2172979
2012,11,24,15,30,17.7,26.02,-2.1,4,397,WEST,868.7808828
2012,11,24,16,30,15.5,31.82,-1.2,2.8,208,WEST,862.0998786
2012,11,24,17,30,12.1,46.28,0.9,1.8,27,WEST,862.093618
2012,11,24,18,30,10.5,50.1,0.5,1.9,0,WEST,890.0352631
2012,11,24,19,30,10.2,51.25,0.6,2.4,0,WEST,950.1694854
2012,11,24,20,30,10.1,52.14,0.7,3.3,0,WEST,958.2130706
2012,11,24,21,30,9.8,54.71,1.1,3.9,0,WEST,950.6017304
2012,11,24,22,30,9.2,59.59,1.7,4.1,0,WEST,930.389385
2012,11,24,23,30,8.6,64.65,2.3,4,0,WEST,894.7250671
2012,11,25,0,30,8,69.5,2.8,3.9,0,WEST,854.75222
2012,11,25,1,30,7.3,74.06,3,3.6,0,WEST,819.0717132
2012,11,25,2,30,6.7,77.49,3,3.4,0,WEST,805.1201697
2012,11,25,3,30,6.1,80.47,3,3.1,0,WEST,801.1984016
2012,11,25,4,30,5.7,81.89,2.8,2.9,0,WEST,798.3679945
2012,11,25,5,30,5.4,82,2.6,2.7,0,WEST,801.1903112
2012,11,25,6,30,5.2,81.33,2.3,2.7,0,WEST,822.9939858
2012,11,25,7,30,6.3,73.87,2,3.3,0,WEST,853.6794716
2012,11,25,8,30,9,60.83,1.8,4,171,WEST,887.1955994
2012,11,25,9,30,12.7,48.1,2,4.3,362,WEST,905.3470334
2012,11,25,10,30,16.7,38.8,2.6,4.8,522,WEST,896.1914499
2012,11,25,11,30,20.1,32.1,2.9,5.1,627,WEST,876.4789861
2012,11,25,12,30,22.6,25.9,2.1,5.2,666,WEST,867.4782183
2012,11,25,13,30,23.9,21.93,0.8,4.9,639,WEST,872.5110824
2012,11,25,14,30,24.3,20.08,0,4.6,545,WEST,876.8628185
2012,11,25,15,30,23.5,20.2,-0.6,3.5,396,WEST,880.222503
2012,11,25,16,30,20.1,29.21,1.6,2,208,WEST,887.1666836
2012,11,25,17,30,16.3,41.55,3.2,1.6,27,WEST,892.574901
2012,11,25,18,30,14.5,40.98,1.4,1.7,0,WEST,917.6235023
2012,11,25,19,30,13.6,41.9,0.9,1.8,0,WEST,973.6529204
2012,11,25,20,30,12.8,42.7,0.4,2,0,WEST,974.1957756
2012,11,25,21,30,12.2,42.98,0,2.4,0,WEST,949.0100449
2012,11,25,22,30,11.6,43.24,-0.5,2.8,0,WEST,912.3300217
2012,11,25,23,30,10.9,43.74,-1,2.9,0,WEST,852.5756296
2012,11,26,0,30,10.3,44.25,-1.4,2.8,0,WEST,793.56768
2012,11,26,1,30,9.7,45.66,-1.5,2.6,0,WEST,759.1734177
2012,11,26,2,30,9.3,47.84,-1.2,2.5,0,WEST,739.7591258
2012,11,26,3,30,8.9,51.29,-0.6,2.4,0,WEST,730.0258916
2012,11,26,4,30,8.6,54.42,-0.1,2.5,0,WEST,728.7214754
2012,11,26,5,30,8.2,56.72,0.1,2.6,0,WEST,739.8263343
2012,11,26,6,30,7.8,57.8,0,2.6,0,WEST,782.7287483
2012,11,26,7,30,8.8,52.43,-0.4,3.2,0,WEST,875.8651398
2012,11,26,8,30,11.2,42.71,-1,3.7,163,WEST,912.8922452
2012,11,26,9,30,14.3,33.21,-1.7,3.6,351,WEST,911.8446007
2012,11,26,10,30,17.5,26.67,-1.9,4.1,507,WEST,918.0605974
2012,11,26,11,30,19.6,20.93,-3.4,5.1,540,WEST,929.9844102
2012,11,26,12,30,20.4,18.68,-4.2,5.3,649,WEST,934.0740065
2012,11,26,13,30,20.5,18.39,-4.4,5.3,581,WEST,936.8896936
2012,11,26,14,30,19.9,19.51,-4.1,5.2,458,WEST,942.6067356
2012,11,26,15,30,18.7,22.32,-3.3,5,272,WEST,935.5473144
2012,11,26,16,30,16.5,27.92,-2.1,4.6,187,WEST,928.7055565
2012,11,26,17,30,13.7,37.14,-0.7,4.3,24,WEST,937.063291
2012,11,26,18,30,11.5,45.53,0.1,4.6,0,WEST,967.3808221
2012,11,26,19,30,10,51.21,0.4,5,0,WEST,1018.577703
2012,11,26,20,30,8.5,55.16,0,5.3,0,WEST,1010.320994
2012,11,26,21,30,7.1,55.92,-1.1,5.5,0,WEST,995.1716726
2012,11,26,22,30,5.9,55.71,-2.3,5.3,0,WEST,957.9049184
2012,11,26,23,30,4.8,56.71,-3.1,4.7,0,WEST,898.8634501
2012,11,27,0,30,3.7,58.62,-3.7,4.1,0,WEST,841.87221
2012,11,27,1,30,2.9,59.65,-4.2,3.5,0,WEST,814.1927801
2012,11,27,2,30,2.1,61.36,-4.6,3.1,0,WEST,801.646429
2012,11,27,3,30,1.5,62.49,-4.9,2.9,0,WEST,799.2452685
2012,11,27,4,30,1,63.57,-5.1,2.7,0,WEST,812.0108708
2012,11,27,5,30,0.5,64.71,-5.4,2.4,0,WEST,840.483679
2012,11,27,6,30,0,66.14,-5.6,1.9,0,WEST,909.338858
2012,11,27,7,30,0.4,63.33,-5.8,2.1,0,WEST,1033.743953
2012,11,27,8,30,2.2,54.1,-6.1,2.3,163,WEST,1081.473981
2012,11,27,9,30,4.6,43.39,-6.8,1.9,353,WEST,1064.456601
2012,11,27,10,30,6.9,37.93,-6.5,1.5,510,WEST,1049.861733
2012,11,27,11,30,9.2,34.43,-5.7,1.2,615,WEST,1025.644104
2012,11,27,12,30,11.1,32.67,-4.7,1,655,WEST,1005.191431
2012,11,27,13,30,12.5,31.59,-3.9,1,631,WEST,995.9457029
2012,11,27,14,30,13.4,31.04,-3.4,1.4,539,WEST,982.7188241
2012,11,27,15,30,13.7,31.21,-3.1,1.7,391,WEST,955.0504816
2012,11,27,16,30,12.1,35.45,-2.7,1.5,204,WEST,945.5353268
2012,11,27,17,30,9.4,49.62,-0.6,1.1,26,WEST,962.0042526
2012,11,27,18,30,7.6,52.24,-1.6,1.3,0,WEST,992.0587542
2012,11,27,19,30,6.7,54.49,-1.8,1.4,0,WEST,1049.494108
2012,11,27,20,30,6,56.24,-2.1,1.5,0,WEST,1056.289027
2012,11,27,21,30,5.5,57.7,-2.2,1.7,0,WEST,1055.838117
2012,11,27,22,30,5,59.66,-2.2,1.8,0,WEST,1028.972766
2012,11,27,23,30,4.6,61.59,-2.1,1.8,0,WEST,978.0137479
2012,11,28,0,30,4.1,64.33,-2,1.8,0,WEST,925.82515
2012,11,28,1,30,3.7,66.83,-1.9,1.8,0,WEST,897.2126268
2012,11,28,2,30,3.2,69.84,-1.8,1.7,0,WEST,889.3318518
2012,11,28,3,30,2.8,72.61,-1.6,1.6,0,WEST,891.5565581
2012,11,28,4,30,2.6,74.58,-1.5,1.4,0,WEST,902.7116062
2012,11,28,5,30,2.4,76.77,-1.3,1.3,0,WEST,930.9491607
2012,11,28,6,30,2.3,78.49,-1.1,1.2,0,WEST,996.9531191
2012,11,28,7,30,3.5,73.18,-0.9,1.3,0,WEST,1114.936129
2012,11,28,8,30,6.2,61.87,-0.6,1.7,162,WEST,1148.617428
2012,11,28,9,30,9.7,49.67,-0.3,2.1,353,WEST,1103.485783
2012,11,28,10,30,13.7,40.59,0.5,2.7,508,WEST,1052.216379
2012,11,28,11,30,17.2,35.53,1.8,3.3,612,WEST,1009.608992
2012,11,28,12,30,19.8,31.88,2.6,3.6,652,WEST,973.5978615
2012,11,28,13,30,21.6,28.85,2.7,3.8,625,WEST,942.7833365
2012,11,28,14,30,22.1,27.11,2.3,3.7,534,WEST,930.9165033
2012,11,28,15,30,21.2,28.09,2,3.1,387,WEST,923.5388938
2012,11,28,16,30,18,37.2,3.2,2.1,200,WEST,920.9491447
2012,11,28,17,30,14.3,51.28,4.4,1.8,25,WEST,927.1731543
2012,11,28,18,30,12.8,52.87,3.4,2.7,0,WEST,950.6155622
2012,11,28,19,30,12.4,54.12,3.4,3.8,0,WEST,1012.704741
2012,11,28,20,30,11.6,56.78,3.3,4.4,0,WEST,1009.923574
2012,11,28,21,30,10.7,59.52,3.1,4.3,0,WEST,1001.406133
2012,11,28,22,30,9.9,61.83,2.9,4.2,0,WEST,970.2296403
2012,11,28,23,30,9.4,63.43,2.8,4.1,0,WEST,911.8758722
2012,11,29,0,30,8.8,65.96,2.8,3.8,0,WEST,852.36102
2012,11,29,1,30,8.4,68,2.8,3.7,0,WEST,827.537573
2012,11,29,2,30,7.7,71.71,2.9,3.3,0,WEST,816.5047416
2012,11,29,3,30,6.8,76.69,3,2.7,0,WEST,814.2583989
2012,11,29,4,30,6.2,80.84,3.2,2.4,0,WEST,823.3517468
2012,11,29,5,30,5.7,84.72,3.3,2.3,0,WEST,843.8696428
2012,11,29,6,30,5.3,88.16,3.5,2.2,0,WEST,900.7963822
2012,11,29,7,30,6,84.87,3.6,2.7,0,WEST,1006.355632
2012,11,29,8,30,8.2,73.67,3.8,3.3,151,WEST,1045.254718
2012,11,29,9,30,11.5,59.84,4,3.4,336,WEST,1020.568789
2012,11,29,10,30,15.2,48.57,4.4,3.7,492,WEST,1002.427276
2012,11,29,11,30,18.5,40.07,4.7,3.8,595,WEST,986.4794356
2012,11,29,12,30,21.2,33.46,4.5,3.8,635,WEST,964.4332627
2012,11,29,13,30,22.8,29.36,4,3.8,609,WEST,946.2154674
2012,11,29,14,30,23.4,27.78,3.7,3.6,521,WEST,932.9298684
2012,11,29,15,30,22.8,28.45,3.6,3,377,WEST,929.7508464
2012,11,29,16,30,19.8,37.47,4.9,1.9,196,WEST,927.8437167
2012,11,29,17,30,16.2,49.5,5.6,1.6,24,WEST,934.773683
2012,11,29,18,30,14.5,49.88,4.2,1.7,0,WEST,964.5661784
2012,11,29,19,30,13.7,51.52,3.9,1.9,0,WEST,1020.53694
2012,11,29,20,30,13,54.17,3.9,2.4,0,WEST,1020.903454
2012,11,29,21,30,12.2,59.61,4.6,2.9,0,WEST,1006.984012
2012,11,29,22,30,11.1,69.34,5.7,3.4,0,WEST,965.524942
2012,11,29,23,30,10.1,80.56,6.9,3.5,0,WEST,901.7077652
2012,11,30,0,30,9.4,89.87,7.8,3.7,0,WEST,839.08268
2012,11,30,1,30,9,94.64,8.2,3.8,0,WEST,798.9381966
2012,11,30,2,30,8.6,95.93,8,3.6,0,WEST,780.7643087
2012,11,30,3,30,8,96.61,7.5,3,0,WEST,772.5361885
2012,11,30,4,30,7.2,97.32,6.8,2.3,0,WEST,771.1967082
2012,11,30,5,30,6.5,94.4,5.7,1.9,0,WEST,784.8042211
2012,11,30,6,30,6,87.12,4,1.7,0,WEST,836.2531291
2012,11,30,7,30,7.2,69.9,2.1,1.8,0,WEST,930.6359868
2012,11,30,8,30,10.2,51.63,0.7,2.4,118,WEST,967.5435448
2012,11,30,9,30,13.6,37.93,-0.5,2.6,240,WEST,955.6200613
2012,11,30,10,30,17.3,30.37,-0.3,2.8,500,WEST,945.9195407
2012,11,30,11,30,21,24.01,-0.3,3.4,607,WEST,934.8269403
2012,11,30,12,30,23.4,19.81,-1,4,648,WEST,925.6015428
2012,11,30,13,30,24.4,17.83,-1.6,4.4,623,WEST,919.089688
2012,11,30,14,30,24.4,17.56,-1.8,4.6,535,WEST,933.3411306
2012,11,30,15,30,23.4,18.6,-1.8,3.6,388,WEST,941.5479016
2012,11,30,16,30,20.1,27.63,0.8,2.1,202,WEST,942.9580421
2012,11,30,17,30,16.2,40.01,2.6,1.6,25,WEST,941.8629994
2012,11,30,18,30,14.4,40.13,1,1.7,0,WEST,944.9413786
2012,11,30,19,30,13.5,41.31,0.6,1.9,0,WEST,981.3810087
2012,11,30,20,30,12.8,42.02,0.2,2.2,0,WEST,967.4634645
2012,11,30,21,30,12.3,42.38,-0.1,2.6,0,WEST,950.5864556
2012,11,30,22,30,11.6,43.82,-0.3,2.9,0,WEST,923.6426726
2012,11,30,23,30,10.6,46.87,-0.3,2.8,0,WEST,880.7593703
2012,12,1,0,30,9.7,49.71,-0.3,2.7,0,WEST,831.47656
2012,12,1,1,30,8.9,51.37,-0.6,2.5,0,WEST,799.1437855
2012,12,1,2,30,8.1,52.51,-1,2.3,0,WEST,775.4192622
2012,12,1,3,30,7.5,53.3,-1.4,2.1,0,WEST,759.6418646
2012,12,1,4,30,6.9,54.4,-1.7,2,0,WEST,751.8006664
2012,12,1,5,30,6.5,54.86,-1.9,2,0,WEST,751.1200781
2012,12,1,6,30,6.1,55.66,-2.1,2,0,WEST,765.4753277
2012,12,1,7,30,7.2,51.17,-2.2,2.4,0,WEST,801.3058404
2012,12,1,8,30,10.2,43.05,-1.8,3.3,158,WEST,832.4064141
2012,12,1,9,30,13.7,34.35,-1.8,3.7,350,WEST,870.0694593
2012,12,1,10,30,17.4,28.56,-1,3.7,510,WEST,899.2556066
2012,12,1,11,30,21,22.82,-1,4,616,WEST,922.117071
2012,12,1,12,30,23.7,18.88,-1.4,4.3,653,WEST,933.6722069
2012,12,1,13,30,25.3,16.14,-2.2,4.4,627,WEST,932.8323218
2012,12,1,14,30,25.7,15.01,-2.9,4.3,536,WEST,946.351243
2012,12,1,15,30,24.5,16.19,-2.8,3.2,389,WEST,953.0006472
2012,12,1,16,30,20.8,28.13,1.7,1.9,201,WEST,961.8799386
2012,12,1,17,30,17.1,37.19,2.4,1.7,24,WEST,961.2783878
2012,12,1,18,30,15.4,37.71,1,1.7,0,WEST,969.3437059
2012,12,1,19,30,14.4,39.99,1,1.8,0,WEST,1009.649497
2012,12,1,20,30,13.5,42.9,1.1,2.1,0,WEST,989.8732969
2012,12,1,21,30,12.7,46.74,1.6,2.4,0,WEST,963.9332561
2012,12,1,22,30,11.9,51.67,2.3,2.7,0,WEST,932.2960868
2012,12,1,23,30,11.1,56.88,2.9,2.7,0,WEST,869.3531084
2012,12,2,0,30,10.5,60.87,3.3,2.7,0,WEST,818.56773
2012,12,2,1,30,9.9,63.31,3.3,2.7,0,WEST,783.8799359
2012,12,2,2,30,9.3,63.83,2.8,2.5,0,WEST,757.84095
2012,12,2,3,30,8.6,63.28,2,2.1,0,WEST,740.6448433
2012,12,2,4,30,8,61.26,1,1.8,0,WEST,732.7338586
2012,12,2,5,30,7.5,58.78,-0.1,1.5,0,WEST,727.9251701
2012,12,2,6,30,7.1,56.96,-0.9,1.3,0,WEST,740.3720275
2012,12,2,7,30,7.8,52.31,-1.4,1.2,0,WEST,761.0505623
2012,12,2,8,30,10.4,47.19,-0.4,1.7,153,WEST,787.6783172
2012,12,2,9,30,13.6,36.08,-1.2,2.1,344,WEST,829.1912902
2012,12,2,10,30,17.1,30.08,-0.6,2.5,503,WEST,862.4641604
2012,12,2,11,30,20.5,23.71,-0.9,3.3,605,WEST,885.2714165
2012,12,2,12,30,23,19.48,-1.5,3.8,648,WEST,899.9827051
2012,12,2,13,30,24.4,16.34,-2.8,4.2,619,WEST,920.4656248
2012,12,2,14,30,24.6,15.65,-3.2,4.2,527,WEST,942.0343692
2012,12,2,15,30,23.5,16.91,-3,3.3,381,WEST,955.7319464
2012,12,2,16,30,20.1,26.84,0.4,2,197,WEST,965.8884448
2012,12,2,17,30,16.3,39.36,2.4,1.6,24,WEST,966.7255848
2012,12,2,18,30,14.8,40.08,1.3,1.9,0,WEST,987.2204763
2012,12,2,19,30,14.5,42.13,1.8,2.6,0,WEST,1045.108938
2012,12,2,20,30,14.6,47.79,3.6,3.7,0,WEST,1037.830095
2012,12,2,21,30,14.2,60.89,6.8,4.3,0,WEST,1007.750794
2012,12,2,22,30,13.4,76.53,9.4,4.3,0,WEST,964.9257499
2012,12,2,23,30,12.5,88.59,10.7,4.1,0,WEST,899.8909603
2012,12,3,0,30,11.8,95.12,11,3.9,0,WEST,833.66687
2012,12,3,1,30,11.2,97.41,10.8,3.8,0,WEST,787.3991341
2012,12,3,2,30,10.7,95.47,10,3.6,0,WEST,760.101327
2012,12,3,3,30,10,93.98,9.1,3.2,0,WEST,748.5403975
2012,12,3,4,30,9.3,93.79,8.4,2.9,0,WEST,743.6015636
2012,12,3,5,30,8.7,93.48,7.7,2.6,0,WEST,753.155481
2012,12,3,6,30,8.2,92.34,7,2.4,0,WEST,792.5636154
2012,12,3,7,30,9,82.5,6.2,2.8,0,WEST,875.2204249
2012,12,3,8,30,11.5,65.24,5.2,3.4,146,WEST,914.307962
2012,12,3,9,30,14.7,48.33,3.9,3.5,334,WEST,921.2150359
2012,12,3,10,30,18.4,34.29,2.4,3.6,494,WEST,932.7326315
2012,12,3,11,30,22,22.5,-0.4,4.2,599,WEST,955.092958
2012,12,3,12,30,24.3,16.26,-2.9,4.5,642,WEST,966.6184685
2012,12,3,13,30,24.9,15.16,-3.4,4.2,617,WEST,976.3684641
2012,12,3,14,30,24.9,15.22,-3.3,3.8,526,WEST,996.3045248
2012,12,3,15,30,23.8,16.43,-3.2,2.9,381,WEST,1006.741278
2012,12,3,16,30,20.4,27.29,0.9,1.8,198,WEST,1013.846769
2012,12,3,17,30,16.7,38.39,2.4,1.6,24,WEST,1018.395027
2012,12,3,18,30,15.2,37.53,0.8,1.6,0,WEST,1020.827306
2012,12,3,19,30,14.4,38.7,0.5,1.6,0,WEST,1075.261268
2012,12,3,20,30,13.7,40.5,0.5,1.5,0,WEST,1063.188653
2012,12,3,21,30,13,42.7,0.6,1.5,0,WEST,1030.810151
2012,12,3,22,30,12.2,45.35,0.7,1.7,0,WEST,983.2647786
2012,12,3,23,30,11,50.09,1,2.2,0,WEST,906.03656
2012,12,4,0,30,10,55.61,1.5,2.8,0,WEST,830.31974
2012,12,4,1,30,9.4,61.36,2.3,3.2,0,WEST,774.3748504
2012,12,4,2,30,8.7,68.29,3.2,3.3,0,WEST,752.7374029
2012,12,4,3,30,8.1,73.21,3.6,3.2,0,WEST,741.1055994
2012,12,4,4,30,7.7,73.97,3.4,3.4,0,WEST,741.1671632
2012,12,4,5,30,7.4,71.51,2.6,3.7,0,WEST,789.0480024
2012,12,4,6,30,7,67.7,1.4,3.8,0,WEST,836.5707816
2012,12,4,7,30,7.3,61.38,0.4,4.1,0,WEST,928.406559
2012,12,4,8,30,9.2,52.14,-0.1,4.8,142,WEST,968.6269784
2012,12,4,9,30,12,42.18,-0.5,5.3,329,WEST,964.1499788
2012,12,4,10,30,14.5,34.84,-0.9,5.2,487,WEST,976.7548559
2012,12,4,11,30,16.3,30.78,-1,4.6,593,WEST,976.7395014
2012,12,4,12,30,17.8,27.62,-1.2,4,636,WEST,970.7538555
